"","FINAL","coords.x1","coords.x2","optional"
"3928","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-42.873,-20.778,TRUE
"3936","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-43.501,-20.434,TRUE
"3937","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-43.103,-18.103,TRUE
"3939","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-43.423,-19.406,TRUE
"4547","Allophylus petiolulatus Radlk.",-40.077,-19.455,TRUE
"4553","Allophylus petiolulatus Radlk.",-42.482,-20.701,TRUE
"4557","Allophylus petiolulatus Radlk.",-42.865,-19.627,TRUE
"4558","Allophylus petiolulatus Radlk.",-41.823,-19.721,TRUE
"4559","Allophylus petiolulatus Radlk.",-41.708,-19.804,TRUE
"4560","Allophylus petiolulatus Radlk.",-42.929,-20.428,TRUE
"4563","Allophylus petiolulatus Radlk.",-43.176,-20.449,TRUE
"4564","Allophylus petiolulatus Radlk.",-43.286,-20.55,TRUE
"4565","Allophylus petiolulatus Radlk.",-43.372,-20.629,TRUE
"4566","Allophylus petiolulatus Radlk.",-42.873,-20.778,TRUE
"4748","Allophylus semidentatus (Miq.) Radlk.",-40.548,-19.351,TRUE
"4749","Allophylus semidentatus (Miq.) Radlk.",-40.873,-19.84,TRUE
"4780","Allophylus racemosus Sw.",-42.482,-20.701,TRUE
"4788","Allophylus racemosus Sw.",-42.561,-18.393,TRUE
"4790","Allophylus racemosus Sw.",-41.48,-18.879,TRUE
"4791","Allophylus racemosus Sw.",-42.137,-19.022,TRUE
"4792","Allophylus racemosus Sw.",-42.763,-19.14,TRUE
"4793","Allophylus racemosus Sw.",-40.548,-19.351,TRUE
"4794","Allophylus racemosus Sw.",-42.431,-19.511,TRUE
"4795","Allophylus racemosus Sw.",-42.569,-19.582,TRUE
"4796","Allophylus racemosus Sw.",-42.865,-19.627,TRUE
"4797","Allophylus racemosus Sw.",-42.618,-19.684,TRUE
"4798","Allophylus racemosus Sw.",-41.823,-19.721,TRUE
"4799","Allophylus racemosus Sw.",-42.428,-19.723,TRUE
"4800","Allophylus racemosus Sw.",-42.624,-19.765,TRUE
"4801","Allophylus racemosus Sw.",-42.535,-19.8,TRUE
"4802","Allophylus racemosus Sw.",-41.708,-19.804,TRUE
"4803","Allophylus racemosus Sw.",-42.916,-20.263,TRUE
"4804","Allophylus racemosus Sw.",-42.929,-20.428,TRUE
"4805","Allophylus racemosus Sw.",-43.02,-20.502,TRUE
"4810","Allophylus racemosus Sw.",-42.755,-18.546,TRUE
"4811","Allophylus racemosus Sw.",-43.386,-20.369,TRUE
"4813","Allophylus racemosus Sw.",-43.176,-20.449,TRUE
"4814","Allophylus racemosus Sw.",-42.873,-20.778,TRUE
"4822","Allophylus racemosus Sw.",-43.388,-18.549,TRUE
"4825","Allophylus racemosus Sw.",-43.103,-18.103,TRUE
"4884","Almeidea lilacina A.St.-Hil.",-40.669,-19.804,TRUE
"4886","Almeidea lilacina A.St.-Hil.",-40.735,-18.967,TRUE
"4906","Almeidea rubra A.St.-Hil.",-40.669,-19.804,TRUE
"4908","Almeidea rubra A.St.-Hil.",-40.755,-19.768,TRUE
"4912","Almeidea rubra A.St.-Hil.",-41.48,-18.879,TRUE
"4913","Almeidea rubra A.St.-Hil.",-40.735,-18.967,TRUE
"4914","Almeidea rubra A.St.-Hil.",-40.548,-19.351,TRUE
"4915","Almeidea rubra A.St.-Hil.",-40.624,-19.587,TRUE
"4916","Almeidea rubra A.St.-Hil.",-42.618,-19.684,TRUE
"4917","Almeidea rubra A.St.-Hil.",-41.823,-19.721,TRUE
"4918","Almeidea rubra A.St.-Hil.",-42.428,-19.723,TRUE
"4937","Aloysia virgata (Ruiz & Pav.) Juss.",-40.669,-19.804,TRUE
"4938","Aloysia virgata (Ruiz & Pav.) Juss.",-42.482,-20.701,TRUE
"4943","Aloysia virgata (Ruiz & Pav.) Juss.",-42.561,-18.393,TRUE
"4944","Aloysia virgata (Ruiz & Pav.) Juss.",-41.48,-18.879,TRUE
"4945","Aloysia virgata (Ruiz & Pav.) Juss.",-40.513,-18.999,TRUE
"4946","Aloysia virgata (Ruiz & Pav.) Juss.",-42.763,-19.14,TRUE
"4947","Aloysia virgata (Ruiz & Pav.) Juss.",-40.778,-19.218,TRUE
"4948","Aloysia virgata (Ruiz & Pav.) Juss.",-42.403,-19.341,TRUE
"4949","Aloysia virgata (Ruiz & Pav.) Juss.",-43.207,-19.422,TRUE
"4950","Aloysia virgata (Ruiz & Pav.) Juss.",-42.431,-19.511,TRUE
"4951","Aloysia virgata (Ruiz & Pav.) Juss.",-41.823,-19.721,TRUE
"4952","Aloysia virgata (Ruiz & Pav.) Juss.",-42.428,-19.723,TRUE
"4953","Aloysia virgata (Ruiz & Pav.) Juss.",-42.624,-19.765,TRUE
"4954","Aloysia virgata (Ruiz & Pav.) Juss.",-41.708,-19.804,TRUE
"4955","Aloysia virgata (Ruiz & Pav.) Juss.",-40.873,-19.84,TRUE
"4956","Aloysia virgata (Ruiz & Pav.) Juss.",-42.916,-20.263,TRUE
"4958","Aloysia virgata (Ruiz & Pav.) Juss.",-43.083,-18.38,TRUE
"4959","Aloysia virgata (Ruiz & Pav.) Juss.",-42.755,-18.546,TRUE
"4960","Aloysia virgata (Ruiz & Pav.) Juss.",-41.552,-19.301,TRUE
"4961","Aloysia virgata (Ruiz & Pav.) Juss.",-43.386,-20.369,TRUE
"4963","Aloysia virgata (Ruiz & Pav.) Juss.",-43.176,-20.449,TRUE
"4964","Aloysia virgata (Ruiz & Pav.) Juss.",-42.873,-20.778,TRUE
"4972","Aloysia virgata (Ruiz & Pav.) Juss.",-43.669,-20.072,TRUE
"4973","Aloysia virgata (Ruiz & Pav.) Juss.",-43.539,-20.592,TRUE
"5134","Alseis floribunda Schott",-40.077,-19.455,TRUE
"5141","Alseis floribunda Schott",-40.669,-19.804,TRUE
"5144","Alseis floribunda Schott",-40.755,-19.768,TRUE
"5148","Alseis floribunda Schott",-41.074,-19.477,TRUE
"5158","Alseis floribunda Schott",-42.561,-18.393,TRUE
"5160","Alseis floribunda Schott",-41.48,-18.879,TRUE
"5161","Alseis floribunda Schott",-40.513,-18.999,TRUE
"5162","Alseis floribunda Schott",-42.137,-19.022,TRUE
"5163","Alseis floribunda Schott",-42.763,-19.14,TRUE
"5164","Alseis floribunda Schott",-40.778,-19.218,TRUE
"5165","Alseis floribunda Schott",-42.431,-19.511,TRUE
"5166","Alseis floribunda Schott",-40.624,-19.587,TRUE
"5167","Alseis floribunda Schott",-42.865,-19.627,TRUE
"5168","Alseis floribunda Schott",-42.618,-19.684,TRUE
"5169","Alseis floribunda Schott",-41.823,-19.721,TRUE
"5170","Alseis floribunda Schott",-42.428,-19.723,TRUE
"5171","Alseis floribunda Schott",-41.708,-19.804,TRUE
"5172","Alseis floribunda Schott",-40.873,-19.84,TRUE
"5177","Alseis floribunda Schott",-42.755,-18.546,TRUE
"5178","Alseis floribunda Schott",-41.552,-19.301,TRUE
"5179","Alseis floribunda Schott",-43.117,-19.847,TRUE
"5180","Alseis floribunda Schott",-43.386,-20.369,TRUE
"5181","Alseis floribunda Schott",-43.286,-20.55,TRUE
"5182","Alseis floribunda Schott",-43.372,-20.629,TRUE
"5183","Alseis floribunda Schott",-42.873,-20.778,TRUE
"5197","Alseis floribunda Schott",-43.388,-18.549,TRUE
"5339","Alsophila setosa Kaulf.",-40.755,-19.768,TRUE
"5344","Alsophila setosa Kaulf.",-42.482,-20.701,TRUE
"5346","Alsophila setosa Kaulf.",-43.363,-19.902,TRUE
"5617","Alsophila sternbergii (Sternb.) D.S.Conant",-42.482,-20.701,TRUE
"5619","Alsophila sternbergii (Sternb.) D.S.Conant",-43.386,-20.369,TRUE
"5620","Alsophila sternbergii (Sternb.) D.S.Conant",-42.873,-20.778,TRUE
"5624","Alsophila sternbergii (Sternb.) D.S.Conant",-43.669,-20.072,TRUE
"5626","Alsophila sternbergii (Sternb.) D.S.Conant",-43.501,-20.434,TRUE
"5748","Amaioua guianensis Aubl.",-42.561,-18.393,TRUE
"5749","Amaioua guianensis Aubl.",-42.071,-18.493,TRUE
"5751","Amaioua guianensis Aubl.",-41.48,-18.879,TRUE
"5752","Amaioua guianensis Aubl.",-40.513,-18.999,TRUE
"5753","Amaioua guianensis Aubl.",-42.137,-19.022,TRUE
"5754","Amaioua guianensis Aubl.",-42.763,-19.14,TRUE
"5755","Amaioua guianensis Aubl.",-40.778,-19.218,TRUE
"5756","Amaioua guianensis Aubl.",-42.403,-19.341,TRUE
"5757","Amaioua guianensis Aubl.",-42.526,-19.499,TRUE
"5758","Amaioua guianensis Aubl.",-42.431,-19.511,TRUE
"5759","Amaioua guianensis Aubl.",-42.569,-19.582,TRUE
"5760","Amaioua guianensis Aubl.",-42.865,-19.627,TRUE
"5761","Amaioua guianensis Aubl.",-41.823,-19.721,TRUE
"5762","Amaioua guianensis Aubl.",-42.484,-19.748,TRUE
"5763","Amaioua guianensis Aubl.",-42.535,-19.8,TRUE
"5764","Amaioua guianensis Aubl.",-41.708,-19.804,TRUE
"5765","Amaioua guianensis Aubl.",-40.873,-19.84,TRUE
"5766","Amaioua guianensis Aubl.",-42.916,-20.263,TRUE
"5767","Amaioua guianensis Aubl.",-43.02,-20.502,TRUE
"5771","Amaioua guianensis Aubl.",-42.755,-18.546,TRUE
"5772","Amaioua guianensis Aubl.",-41.552,-19.301,TRUE
"5773","Amaioua guianensis Aubl.",-43.363,-19.902,TRUE
"5774","Amaioua guianensis Aubl.",-43.176,-20.449,TRUE
"5804","Amaioua intermedia Mart. ex Schult. & Schult.f.",-42.482,-20.701,TRUE
"5808","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.207,-19.422,TRUE
"5809","Amaioua intermedia Mart. ex Schult. & Schult.f.",-42.929,-20.428,TRUE
"5812","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.083,-18.38,TRUE
"5813","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.386,-20.369,TRUE
"5815","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.286,-20.55,TRUE
"5816","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.372,-20.629,TRUE
"5817","Amaioua intermedia Mart. ex Schult. & Schult.f.",-42.873,-20.778,TRUE
"5818","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.388,-18.549,TRUE
"5822","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.669,-20.072,TRUE
"5824","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.477,-20.121,TRUE
"5829","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.539,-20.592,TRUE
"5830","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.501,-20.434,TRUE
"5831","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.103,-18.103,TRUE
"5834","Amaioua intermedia Mart. ex Schult. & Schult.f.",-43.423,-19.406,TRUE
"6057","Amaioua pilosa K.Schum.",-40.513,-18.999,TRUE
"6058","Amaioua pilosa K.Schum.",-40.778,-19.218,TRUE
"6059","Amaioua pilosa K.Schum.",-41.823,-19.721,TRUE
"6060","Amaioua pilosa K.Schum.",-42.428,-19.723,TRUE
"6062","Amaioua pilosa K.Schum.",-43.363,-19.902,TRUE
"6099","Amburana cearensis (Allemão) A.C.Sm.",-40.669,-19.804,TRUE
"6100","Amburana cearensis (Allemão) A.C.Sm.",-40.755,-19.768,TRUE
"6101","Amburana cearensis (Allemão) A.C.Sm.",-41.074,-19.477,TRUE
"6103","Amburana cearensis (Allemão) A.C.Sm.",-42.561,-18.393,TRUE
"6104","Amburana cearensis (Allemão) A.C.Sm.",-40.624,-19.587,TRUE
"6105","Amburana cearensis (Allemão) A.C.Sm.",-41.823,-19.721,TRUE
"6106","Amburana cearensis (Allemão) A.C.Sm.",-42.916,-20.263,TRUE
"6122","Ampelocera glabra Kuhlm.",-40.624,-19.587,TRUE
"6149","Amphirrhox longifolia (A.St.-Hil.) Spreng.",-40.077,-19.455,TRUE
"6156","Amphirrhox longifolia (A.St.-Hil.) Spreng.",-41.823,-19.721,TRUE
"6240","Anadenanthera colubrina (Vell.) Brenan",-40.669,-19.804,TRUE
"6242","Anadenanthera colubrina (Vell.) Brenan",-40.755,-19.768,TRUE
"6243","Anadenanthera colubrina (Vell.) Brenan",-42.482,-20.701,TRUE
"6246","Anadenanthera colubrina (Vell.) Brenan",-41.074,-19.477,TRUE
"6254","Anadenanthera colubrina (Vell.) Brenan",-42.561,-18.393,TRUE
"6255","Anadenanthera colubrina (Vell.) Brenan",-42.071,-18.493,TRUE
"6256","Anadenanthera colubrina (Vell.) Brenan",-41.48,-18.879,TRUE
"6257","Anadenanthera colubrina (Vell.) Brenan",-40.735,-18.967,TRUE
"6258","Anadenanthera colubrina (Vell.) Brenan",-40.513,-18.999,TRUE
"6259","Anadenanthera colubrina (Vell.) Brenan",-42.137,-19.022,TRUE
"6260","Anadenanthera colubrina (Vell.) Brenan",-42.763,-19.14,TRUE
"6261","Anadenanthera colubrina (Vell.) Brenan",-40.778,-19.218,TRUE
"6262","Anadenanthera colubrina (Vell.) Brenan",-43.207,-19.422,TRUE
"6263","Anadenanthera colubrina (Vell.) Brenan",-42.526,-19.499,TRUE
"6264","Anadenanthera colubrina (Vell.) Brenan",-42.569,-19.582,TRUE
"6265","Anadenanthera colubrina (Vell.) Brenan",-40.624,-19.587,TRUE
"6266","Anadenanthera colubrina (Vell.) Brenan",-42.865,-19.627,TRUE
"6267","Anadenanthera colubrina (Vell.) Brenan",-42.618,-19.684,TRUE
"6268","Anadenanthera colubrina (Vell.) Brenan",-41.823,-19.721,TRUE
"6269","Anadenanthera colubrina (Vell.) Brenan",-42.624,-19.765,TRUE
"6270","Anadenanthera colubrina (Vell.) Brenan",-41.708,-19.804,TRUE
"6271","Anadenanthera colubrina (Vell.) Brenan",-40.873,-19.84,TRUE
"6272","Anadenanthera colubrina (Vell.) Brenan",-42.916,-20.263,TRUE
"6273","Anadenanthera colubrina (Vell.) Brenan",-42.929,-20.428,TRUE
"6274","Anadenanthera colubrina (Vell.) Brenan",-43.02,-20.502,TRUE
"6280","Anadenanthera colubrina (Vell.) Brenan",-43.083,-18.38,TRUE
"6281","Anadenanthera colubrina (Vell.) Brenan",-42.755,-18.546,TRUE
"6282","Anadenanthera colubrina (Vell.) Brenan",-41.552,-19.301,TRUE
"6283","Anadenanthera colubrina (Vell.) Brenan",-43.117,-19.847,TRUE
"6284","Anadenanthera colubrina (Vell.) Brenan",-43.363,-19.902,TRUE
"6285","Anadenanthera colubrina (Vell.) Brenan",-43.386,-20.369,TRUE
"6286","Anadenanthera colubrina (Vell.) Brenan",-43.176,-20.449,TRUE
"6287","Anadenanthera colubrina (Vell.) Brenan",-43.286,-20.55,TRUE
"6288","Anadenanthera colubrina (Vell.) Brenan",-43.372,-20.629,TRUE
"6289","Anadenanthera colubrina (Vell.) Brenan",-42.873,-20.778,TRUE
"6311","Anadenanthera colubrina (Vell.) Brenan",-43.669,-20.072,TRUE
"6314","Anadenanthera colubrina (Vell.) Brenan",-43.539,-20.592,TRUE
"6317","Anadenanthera colubrina (Vell.) Brenan",-43.423,-19.406,TRUE
"6483","Anadenanthera peregrina (L.) Speg.",-40.513,-18.999,TRUE
"6484","Anadenanthera peregrina (L.) Speg.",-42.403,-19.341,TRUE
"6485","Anadenanthera peregrina (L.) Speg.",-42.526,-19.499,TRUE
"6486","Anadenanthera peregrina (L.) Speg.",-42.431,-19.511,TRUE
"6487","Anadenanthera peregrina (L.) Speg.",-40.624,-19.587,TRUE
"6488","Anadenanthera peregrina (L.) Speg.",-42.618,-19.684,TRUE
"6489","Anadenanthera peregrina (L.) Speg.",-41.823,-19.721,TRUE
"6490","Anadenanthera peregrina (L.) Speg.",-42.428,-19.723,TRUE
"6491","Anadenanthera peregrina (L.) Speg.",-42.484,-19.748,TRUE
"6492","Anadenanthera peregrina (L.) Speg.",-40.873,-19.84,TRUE
"6493","Anadenanthera peregrina (L.) Speg.",-42.929,-20.428,TRUE
"6496","Anadenanthera peregrina (L.) Speg.",-43.083,-18.38,TRUE
"6497","Anadenanthera peregrina (L.) Speg.",-43.363,-19.902,TRUE
"6499","Anadenanthera peregrina (L.) Speg.",-43.372,-20.629,TRUE
"6500","Anadenanthera peregrina (L.) Speg.",-42.873,-20.778,TRUE
"6601","Anaxagorea dolichocarpa Sprague & Sandwith",-41.48,-18.879,TRUE
"6602","Anaxagorea dolichocarpa Sprague & Sandwith",-42.431,-19.511,TRUE
"6603","Anaxagorea dolichocarpa Sprague & Sandwith",-42.865,-19.627,TRUE
"6604","Anaxagorea dolichocarpa Sprague & Sandwith",-42.618,-19.684,TRUE
"6605","Anaxagorea dolichocarpa Sprague & Sandwith",-42.624,-19.765,TRUE
"6606","Anaxagorea dolichocarpa Sprague & Sandwith",-41.708,-19.804,TRUE
"6607","Anaxagorea dolichocarpa Sprague & Sandwith",-43.117,-19.847,TRUE
"6639","Anaxagorea silvatica R.E.Fr.",-40.735,-18.967,TRUE
"6640","Anaxagorea silvatica R.E.Fr.",-40.778,-19.218,TRUE
"6641","Anaxagorea silvatica R.E.Fr.",-42.865,-19.627,TRUE
"6642","Anaxagorea silvatica R.E.Fr.",-41.708,-19.804,TRUE
"6643","Anaxagorea silvatica R.E.Fr.",-42.929,-20.428,TRUE
"6644","Anaxagorea silvatica R.E.Fr.",-43.117,-19.847,TRUE
"6645","Anaxagorea silvatica R.E.Fr.",-43.386,-20.369,TRUE
"6646","Anaxagorea silvatica R.E.Fr.",-42.873,-20.778,TRUE
"6662","Andira anthelmia (Vell.) Benth.",-40.077,-19.455,TRUE
"6668","Andira anthelmia (Vell.) Benth.",-40.735,-18.967,TRUE
"6669","Andira anthelmia (Vell.) Benth.",-40.624,-19.587,TRUE
"6756","Andira fraxinifolia Benth.",-40.077,-19.455,TRUE
"6765","Andira fraxinifolia Benth.",-40.669,-19.804,TRUE
"6776","Andira fraxinifolia Benth.",-42.482,-20.701,TRUE
"6789","Andira fraxinifolia Benth.",-42.561,-18.393,TRUE
"6790","Andira fraxinifolia Benth.",-42.071,-18.493,TRUE
"6791","Andira fraxinifolia Benth.",-41.48,-18.879,TRUE
"6792","Andira fraxinifolia Benth.",-40.513,-18.999,TRUE
"6793","Andira fraxinifolia Benth.",-42.137,-19.022,TRUE
"6794","Andira fraxinifolia Benth.",-42.763,-19.14,TRUE
"6795","Andira fraxinifolia Benth.",-40.778,-19.218,TRUE
"6796","Andira fraxinifolia Benth.",-42.403,-19.341,TRUE
"6797","Andira fraxinifolia Benth.",-43.207,-19.422,TRUE
"6798","Andira fraxinifolia Benth.",-42.526,-19.499,TRUE
"6799","Andira fraxinifolia Benth.",-42.431,-19.511,TRUE
"6800","Andira fraxinifolia Benth.",-42.865,-19.627,TRUE
"6801","Andira fraxinifolia Benth.",-41.823,-19.721,TRUE
"6802","Andira fraxinifolia Benth.",-42.624,-19.765,TRUE
"6803","Andira fraxinifolia Benth.",-41.708,-19.804,TRUE
"6804","Andira fraxinifolia Benth.",-40.873,-19.84,TRUE
"6805","Andira fraxinifolia Benth.",-42.916,-20.263,TRUE
"6806","Andira fraxinifolia Benth.",-42.929,-20.428,TRUE
"6807","Andira fraxinifolia Benth.",-43.02,-20.502,TRUE
"6813","Andira fraxinifolia Benth.",-43.083,-18.38,TRUE
"6814","Andira fraxinifolia Benth.",-42.755,-18.546,TRUE
"6815","Andira fraxinifolia Benth.",-41.552,-19.301,TRUE
"6816","Andira fraxinifolia Benth.",-43.386,-20.369,TRUE
"6818","Andira fraxinifolia Benth.",-43.176,-20.449,TRUE
"6819","Andira fraxinifolia Benth.",-43.286,-20.55,TRUE
"6820","Andira fraxinifolia Benth.",-43.372,-20.629,TRUE
"6821","Andira fraxinifolia Benth.",-42.873,-20.778,TRUE
"6831","Andira fraxinifolia Benth.",-43.388,-18.549,TRUE
"6833","Andira fraxinifolia Benth.",-43.539,-20.592,TRUE
"6835","Andira fraxinifolia Benth.",-43.423,-19.406,TRUE
"7071","Andira legalis (Vell.) Toledo",-40.735,-18.967,TRUE
"7072","Andira legalis (Vell.) Toledo",-40.624,-19.587,TRUE
"7073","Andira legalis (Vell.) Toledo",-42.618,-19.684,TRUE
"7074","Andira legalis (Vell.) Toledo",-41.823,-19.721,TRUE
"7076","Andira legalis (Vell.) Toledo",-43.176,-20.449,TRUE
"7077","Andira legalis (Vell.) Toledo",-43.372,-20.629,TRUE
"7078","Andira legalis (Vell.) Toledo",-42.873,-20.778,TRUE
"7148","Andira ormosioides Benth.",-40.077,-19.455,TRUE
"7160","Andira ormosioides Benth.",-41.48,-18.879,TRUE
"7161","Andira ormosioides Benth.",-40.735,-18.967,TRUE
"7162","Andira ormosioides Benth.",-42.763,-19.14,TRUE
"7163","Andira ormosioides Benth.",-40.778,-19.218,TRUE
"7164","Andira ormosioides Benth.",-42.403,-19.341,TRUE
"7165","Andira ormosioides Benth.",-42.865,-19.627,TRUE
"7166","Andira ormosioides Benth.",-41.823,-19.721,TRUE
"7167","Andira ormosioides Benth.",-42.916,-20.263,TRUE
"7168","Andira ormosioides Benth.",-43.02,-20.502,TRUE
"7171","Andira ormosioides Benth.",-41.552,-19.301,TRUE
"7172","Andira ormosioides Benth.",-43.117,-19.847,TRUE
"7173","Andira ormosioides Benth.",-43.363,-19.902,TRUE
"7174","Andira ormosioides Benth.",-43.386,-20.369,TRUE
"7175","Andira ormosioides Benth.",-43.176,-20.449,TRUE
"7176","Andira ormosioides Benth.",-43.286,-20.55,TRUE
"7177","Andira ormosioides Benth.",-43.372,-20.629,TRUE
"7178","Andira ormosioides Benth.",-42.873,-20.778,TRUE
"7180","Andira ormosioides Benth.",-43.669,-20.072,TRUE
"7184","Andira ormosioides Benth.",-43.539,-20.592,TRUE
"7185","Andira ormosioides Benth.",-43.423,-19.406,TRUE
"7206","Andira vermifuga (Mart.) Benth.",-42.403,-19.341,TRUE
"7233","Andradea floribunda Allemão",-40.077,-19.455,TRUE
"7236","Andradea floribunda Allemão",-41.074,-19.477,TRUE
"7240","Andradea floribunda Allemão",-42.071,-18.493,TRUE
"7241","Andradea floribunda Allemão",-40.513,-18.999,TRUE
"7242","Andradea floribunda Allemão",-42.403,-19.341,TRUE
"7243","Andradea floribunda Allemão",-40.548,-19.351,TRUE
"7244","Andradea floribunda Allemão",-42.569,-19.582,TRUE
"7245","Andradea floribunda Allemão",-42.865,-19.627,TRUE
"7246","Andradea floribunda Allemão",-42.618,-19.684,TRUE
"7247","Andradea floribunda Allemão",-41.823,-19.721,TRUE
"7248","Andradea floribunda Allemão",-42.428,-19.723,TRUE
"7249","Andradea floribunda Allemão",-42.484,-19.748,TRUE
"7250","Andradea floribunda Allemão",-42.535,-19.8,TRUE
"7286","Aniba canelilla (Kunth) Mez",-40.077,-19.455,TRUE
"7288","Aniba canelilla (Kunth) Mez",-41.074,-19.477,TRUE
"7292","Aniba canelilla (Kunth) Mez",-41.48,-18.879,TRUE
"7293","Aniba canelilla (Kunth) Mez",-42.137,-19.022,TRUE
"7294","Aniba canelilla (Kunth) Mez",-42.618,-19.684,TRUE
"7295","Aniba canelilla (Kunth) Mez",-41.823,-19.721,TRUE
"7296","Aniba canelilla (Kunth) Mez",-42.484,-19.748,TRUE
"7297","Aniba canelilla (Kunth) Mez",-41.708,-19.804,TRUE
"7300","Aniba canelilla (Kunth) Mez",-41.552,-19.301,TRUE
"7301","Aniba canelilla (Kunth) Mez",-43.363,-19.902,TRUE
"7302","Aniba canelilla (Kunth) Mez",-43.372,-20.629,TRUE
"7325","Aniba firmula (Nees & Mart.) Mez",-42.561,-18.393,TRUE
"7326","Aniba firmula (Nees & Mart.) Mez",-42.071,-18.493,TRUE
"7328","Aniba firmula (Nees & Mart.) Mez",-42.763,-19.14,TRUE
"7329","Aniba firmula (Nees & Mart.) Mez",-43.207,-19.422,TRUE
"7330","Aniba firmula (Nees & Mart.) Mez",-42.526,-19.499,TRUE
"7331","Aniba firmula (Nees & Mart.) Mez",-42.431,-19.511,TRUE
"7332","Aniba firmula (Nees & Mart.) Mez",-40.624,-19.587,TRUE
"7333","Aniba firmula (Nees & Mart.) Mez",-42.865,-19.627,TRUE
"7334","Aniba firmula (Nees & Mart.) Mez",-42.618,-19.684,TRUE
"7335","Aniba firmula (Nees & Mart.) Mez",-41.823,-19.721,TRUE
"7336","Aniba firmula (Nees & Mart.) Mez",-42.484,-19.748,TRUE
"7337","Aniba firmula (Nees & Mart.) Mez",-42.535,-19.8,TRUE
"7338","Aniba firmula (Nees & Mart.) Mez",-41.708,-19.804,TRUE
"7339","Aniba firmula (Nees & Mart.) Mez",-42.929,-20.428,TRUE
"7344","Aniba firmula (Nees & Mart.) Mez",-42.755,-18.546,TRUE
"7345","Aniba firmula (Nees & Mart.) Mez",-41.552,-19.301,TRUE
"7346","Aniba firmula (Nees & Mart.) Mez",-43.117,-19.847,TRUE
"7347","Aniba firmula (Nees & Mart.) Mez",-43.363,-19.902,TRUE
"7348","Aniba firmula (Nees & Mart.) Mez",-43.386,-20.369,TRUE
"7350","Aniba firmula (Nees & Mart.) Mez",-43.372,-20.629,TRUE
"7351","Aniba firmula (Nees & Mart.) Mez",-42.873,-20.778,TRUE
"7355","Aniba firmula (Nees & Mart.) Mez",-43.388,-18.549,TRUE
"7358","Aniba firmula (Nees & Mart.) Mez",-43.669,-20.072,TRUE
"7359","Aniba firmula (Nees & Mart.) Mez",-43.477,-20.121,TRUE
"7362","Aniba firmula (Nees & Mart.) Mez",-43.501,-20.434,TRUE
"7363","Aniba firmula (Nees & Mart.) Mez",-43.103,-18.103,TRUE
"7557","Aniba heringeri Vattimo-Gil",-43.117,-19.847,TRUE
"7579","Annona acutiflora Mart.",-40.077,-19.455,TRUE
"7619","Annona cacans Warm.",-40.077,-19.455,TRUE
"7628","Annona cacans Warm.",-42.482,-20.701,TRUE
"7631","Annona cacans Warm.",-42.071,-18.493,TRUE
"7632","Annona cacans Warm.",-41.48,-18.879,TRUE
"7633","Annona cacans Warm.",-42.526,-19.499,TRUE
"7634","Annona cacans Warm.",-42.865,-19.627,TRUE
"7635","Annona cacans Warm.",-42.535,-19.8,TRUE
"7636","Annona cacans Warm.",-42.916,-20.263,TRUE
"7637","Annona cacans Warm.",-42.929,-20.428,TRUE
